,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm,pop,PN,country
2109,26.0,44.0,25.0,44.0,25.0,45.0,26.0,45.0,26.0,44.0,48.602861166000366,0.020815417645226843,0.0,532833.3982967952,Romania
2110,27.0,44.0,26.0,44.0,26.0,45.0,27.0,45.0,27.0,44.0,36.13186577955882,0.026845002497604062,0.0,687178.8090864628,Romania
2111,28.0,44.0,27.0,44.0,27.0,45.0,28.0,45.0,28.0,44.0,30.850979685783386,0.025887860340108444,0.0,662677.8686237831,Romania
2112,29.0,44.0,28.0,44.0,28.0,45.0,29.0,45.0,29.0,44.0,34.51532820860545,0.01498635757583404,0.0,383621.0241524343,Romania
2113,34.0,44.0,33.0,44.0,33.0,45.0,34.0,45.0,34.0,44.0,90.62716762224832,0.013392221496992736,345742.0,65192.00002605535,Ukraine
2114,35.0,44.0,34.0,44.0,34.0,45.0,35.0,45.0,35.0,44.0,76.96677446365356,0.005476300752793197,150512.0,19324.92595898022,Ukraine
2115,38.0,44.0,37.0,44.0,37.0,45.0,38.0,45.0,38.0,44.0,2.0965924486517906,0.0003526637611460215,0.0,9027.49267443373,Russia
2116,39.0,44.0,38.0,44.0,38.0,45.0,39.0,45.0,39.0,44.0,7.675788799921672,0.003791726680391312,0.0,97060.68102788294,Russia
2117,40.0,44.0,39.0,44.0,39.0,45.0,40.0,45.0,40.0,44.0,9.763359775145847,0.018861891159495044,468080.0,106970.43504406235,Russia
2118,41.0,44.0,40.0,44.0,40.0,45.0,41.0,45.0,41.0,44.0,1.604003148774306,0.01886828348250192,0.0,482990.6264366585,Russia
2119,42.0,44.0,41.0,44.0,41.0,45.0,42.0,45.0,42.0,44.0,0.1345830309825639,0.014275895024577094,0.0,365434.5922488853,Russia
2120,43.0,44.0,42.0,44.0,42.0,45.0,43.0,45.0,43.0,44.0,0.6457357512166102,0.037624168870664776,0.0,359790.87138959515,Russia
2121,44.0,44.0,43.0,44.0,43.0,45.0,44.0,45.0,44.0,44.0,0.24040754263599715,0.038332968023512916,0.0,981247.9368365891,Russia
2122,45.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,44.0,0.1040627791856726,0.015362875791220254,0.0,393259.14353318495,Russia
2123,46.0,44.0,45.0,44.0,45.0,45.0,46.0,45.0,46.0,44.0,0.01606927689863369,0.003731222011690356,117130.0,1459.2887372438124,Russia
2124,47.0,44.0,46.0,44.0,46.0,45.0,47.0,45.0,47.0,44.0,13.682898133993149,0.004879529947183234,150782.0,3831.4471621245707,Russia
2125,48.0,44.0,47.0,44.0,47.0,45.0,48.0,45.0,48.0,44.0,7.550798853238423,0.007530819499355296,239761.0,251.8423726725647,Russia
2128,64.0,44.0,63.0,44.0,63.0,45.0,64.0,45.0,64.0,44.0,1.0155932046473026,0.0006212965407389853,19805.0,0.5411295031881223,Kazakhstan
2129,65.0,44.0,64.0,44.0,64.0,45.0,65.0,45.0,65.0,44.0,0.763987439374129,0.00045478721559371715,0.0,240.57451482957714,Kazakhstan
2130,66.0,44.0,65.0,44.0,65.0,45.0,66.0,45.0,66.0,44.0,2.656538660327594,0.0006830197886989505,0.0,605.6617395776082,Kazakhstan
2131,67.0,44.0,66.0,44.0,66.0,45.0,67.0,45.0,67.0,44.0,1.2275256837407746,0.0008062739424094614,0.0,2226.281820598798,Kazakhstan
2132,68.0,44.0,67.0,44.0,67.0,45.0,68.0,45.0,68.0,44.0,0.4002550772080819,0.0009961609743837575,31570.0,149.76125214527943,Kazakhstan
2133,69.0,44.0,68.0,44.0,68.0,45.0,69.0,45.0,69.0,44.0,4.777853534339473e-16,0.0024407046529336695,73416.0,3525.463760827715,Kazakhstan
2134,70.0,44.0,69.0,44.0,69.0,45.0,70.0,45.0,70.0,44.0,0.1666487505038579,0.00037411505184643313,11872.0,43.38050016635399,Kazakhstan
2135,71.0,44.0,70.0,44.0,70.0,45.0,71.0,45.0,71.0,44.0,9.003015313326805e-16,0.0007315211491270781,21124.0,1763.1264205175764,Kazakhstan
2136,72.0,44.0,71.0,44.0,71.0,45.0,72.0,45.0,72.0,44.0,3.3503541722893715,0.0017129069057255524,53973.0,507.84906819371946,Kazakhstan
2137,73.0,44.0,72.0,44.0,72.0,45.0,73.0,45.0,73.0,44.0,16.768954197565712,0.0011323715971264605,34555.0,1239.648294821243,Kazakhstan
2138,74.0,44.0,73.0,44.0,73.0,45.0,74.0,45.0,74.0,44.0,10.004396488269169,0.0007920009288480439,25047.0,160.76226505259407,Kazakhstan
2139,76.0,44.0,75.0,44.0,75.0,45.0,76.0,45.0,76.0,44.0,0.09183306246995926,0.002140000315602609,68215.0,4.223860982005215,Kazakhstan
2140,77.0,44.0,76.0,44.0,76.0,45.0,77.0,45.0,77.0,44.0,0.04117659361024077,0.006114279109347548,191038.0,3114.1389546665096,Kazakhstan
2141,78.0,44.0,77.0,44.0,77.0,45.0,78.0,45.0,78.0,44.0,8.707870377596114e-15,0.00420608901887443,133084.0,804.062590838969,Kazakhstan
2142,79.0,44.0,78.0,44.0,78.0,45.0,79.0,45.0,79.0,44.0,0.8029922532538573,0.002754445424551244,85315.0,2002.533352078318,Kazakhstan
2143,80.0,44.0,79.0,44.0,79.0,45.0,80.0,45.0,80.0,44.0,0.14725043050323922,0.0035168358194315598,86078.0,20905.351097066003,Kazakhstan
2144,81.0,44.0,80.0,44.0,80.0,45.0,81.0,45.0,81.0,44.0,3.22187514975667,0.01329241870310601,0.0,34381.656175501,China
2145,82.0,44.0,81.0,44.0,81.0,45.0,82.0,45.0,82.0,44.0,5.897655958930651,0.033749174770213095,1036272.0,31811.478180052996,China
2146,83.0,44.0,82.0,44.0,82.0,45.0,83.0,45.0,83.0,44.0,1.7956836459537346,0.007022955876199052,221180.0,2171.5959874432374,China
2147,84.0,44.0,83.0,44.0,83.0,45.0,84.0,45.0,84.0,44.0,46.18005057175954,0.001709302358768678,54378.0,90.19953208921358,China
2148,85.0,44.0,84.0,44.0,84.0,45.0,85.0,45.0,85.0,44.0,22.729948659737907,0.011738770092392974,371050.0,2544.796254280384,China
2149,86.0,44.0,85.0,44.0,85.0,45.0,86.0,45.0,86.0,44.0,0.8083119057118893,0.015217471425589768,0.0,22537.502957875524,China
2150,87.0,44.0,86.0,44.0,86.0,45.0,87.0,45.0,87.0,44.0,2.1427802741527557,0.021671648152744093,652998.0,30410.319452177522,China
2151,88.0,44.0,87.0,44.0,87.0,45.0,88.0,45.0,88.0,44.0,0.7160350835571687,0.12017538828682309,3650100.0,145314.05949141015,China
2152,89.0,44.0,88.0,44.0,88.0,45.0,89.0,45.0,89.0,44.0,1.4462072091797986,0.0038963277514507282,0.0,4988.29741570341,China
2153,90.0,44.0,89.0,44.0,89.0,45.0,90.0,45.0,90.0,44.0,0.8267852865780393,0.008307102499228992,0.0,10102.365367362258,China
2154,91.0,44.0,90.0,44.0,90.0,45.0,91.0,45.0,91.0,44.0,4.43198331918713e-15,0.0019251618784206928,61144.0,182.91919661506196,China
2157,118.0,44.0,117.0,44.0,117.0,45.0,118.0,45.0,118.0,44.0,1.2152595658309226e-15,0.002622953138411563,83567.0,39.77063302091662,China
2158,119.0,44.0,118.0,44.0,118.0,45.0,119.0,45.0,119.0,44.0,3.4190593828033816e-16,0.004770673982089401,152049.0,28.29698106947768,China
2159,120.0,44.0,119.0,44.0,119.0,45.0,120.0,45.0,120.0,44.0,0.030169077217578888,0.013270743714076265,419897.0,2538.1438829525177,China
2160,121.0,44.0,120.0,44.0,120.0,45.0,121.0,45.0,121.0,44.0,0.15264332372074324,0.0073938557713238455,234758.0,763.2365088224115,China
2161,122.0,44.0,121.0,44.0,121.0,45.0,122.0,45.0,122.0,44.0,3.062537995477517,0.011387927731543599,357171.0,4708.434674016436,China
2162,123.0,44.0,122.0,44.0,122.0,45.0,123.0,45.0,123.0,44.0,3.1109483912587166,0.021963930106518002,0.0,38555.66543074732,China
2163,124.0,44.0,123.0,44.0,123.0,45.0,124.0,45.0,124.0,44.0,4.928197835882505,0.002075353969857586,0.0,53124.94456153926,China
2164,125.0,44.0,124.0,44.0,124.0,45.0,125.0,45.0,125.0,44.0,1.0486722302933535,0.01931005202618251,0.0,494299.02477878495,China
2165,126.0,44.0,125.0,44.0,125.0,45.0,126.0,45.0,126.0,44.0,0.9617500007152557,0.08576495667879115,0.0,2195412.7512986395,China
2166,127.0,44.0,126.0,44.0,126.0,45.0,127.0,45.0,127.0,44.0,1.6876714304089546,0.055095038376831676,0.0,1410323.6854510708,China
2167,128.0,44.0,127.0,44.0,127.0,45.0,128.0,45.0,128.0,44.0,0.033547990218115345,0.021047854153092734,0.0,46212.36380057036,China
2168,129.0,44.0,128.0,44.0,128.0,45.0,129.0,45.0,129.0,44.0,0.8433154784142971,0.0031413369726936567,0.0,80411.99474753499,China
2169,130.0,44.0,129.0,44.0,129.0,45.0,130.0,45.0,130.0,44.0,4.734379425644875,0.05935212010604368,0.0,390695.329753032,China
2170,131.0,44.0,130.0,44.0,130.0,45.0,131.0,45.0,131.0,44.0,0.3618616533155242,0.0010890110771923569,0.0,27876.523206648995,China
2171,132.0,44.0,131.0,44.0,131.0,45.0,132.0,45.0,132.0,44.0,54.134016235669456,0.013584803713365179,395495.0,30171.161500200393,Russia
2172,133.0,44.0,132.0,44.0,132.0,45.0,133.0,45.0,133.0,44.0,81.69862429300943,0.010751360986158908,0.0,124006.19302502528,Russia
2173,134.0,44.0,133.0,44.0,133.0,45.0,134.0,45.0,134.0,44.0,90.97028374671936,0.0032275007487448984,94728.0,6553.124565803172,Russia
2176,143.0,44.0,142.0,44.0,142.0,45.0,143.0,45.0,143.0,44.0,47.21994996070862,0.016414303118361978,473989.0,39572.53695551062,Japan
2177,144.0,44.0,143.0,44.0,143.0,45.0,144.0,45.0,144.0,44.0,79.38016851743063,0.0070350222111860835,195147.0,23384.06452819756,Japan
2178,145.0,44.0,144.0,44.0,144.0,45.0,145.0,45.0,145.0,44.0,44.442349672317505,0.004601710140617859,115192.0,25298.090630878924,Japan
2179,146.0,44.0,145.0,44.0,145.0,45.0,146.0,45.0,146.0,44.0,99.28624033927917,0.0005423899715505756,17266.0,19.767714986516445,Japan
2182,-123.0,43.0,-124.0,43.0,-124.0,44.0,-123.0,44.0,-123.0,43.0,75.48545400301614,0.003173426554673611,100913.0,202.6110534002777,United States
2183,-122.0,43.0,-123.0,43.0,-123.0,44.0,-122.0,44.0,-122.0,43.0,58.55350693066915,0.00012265478910895126,0.0,82.90197297507896,United States
2187,-118.0,43.0,-119.0,43.0,-119.0,44.0,-118.0,44.0,-118.0,43.0,15.522612631320953,4.3556378244464166e-05,0.0,1.2901882193394756,United States
2188,-117.0,43.0,-118.0,43.0,-118.0,44.0,-117.0,44.0,-117.0,43.0,4.0409187475840245,0.00010518919823040041,0.0,2692.6348014002906,United States
2189,-116.0,43.0,-117.0,43.0,-117.0,44.0,-116.0,44.0,-116.0,43.0,4.834019516905149,0.01340941058757002,0.0,24699.25716799634,United States
2190,-115.0,43.0,-116.0,43.0,-116.0,44.0,-115.0,44.0,-115.0,43.0,14.867295973090222,0.0008831341158687792,0.0,74.53343343833964,United States
2191,-114.0,43.0,-115.0,43.0,-115.0,44.0,-114.0,44.0,-114.0,43.0,0.5339807578517746,0.0018088167051954372,57633.0,24.12607980495652,United States
2193,-112.0,43.0,-113.0,43.0,-113.0,44.0,-112.0,44.0,-112.0,43.0,28.896068036556244,0.005963193448818407,0.0,6.911971197101471,United States
2194,-111.0,43.0,-112.0,43.0,-112.0,44.0,-111.0,44.0,-111.0,43.0,10.618083675702412,1.967442633068834e-06,0.0,50.3626284131969,United States
2196,-109.0,43.0,-110.0,43.0,-110.0,44.0,-109.0,44.0,-109.0,43.0,28.092676401138306,0.00025221630038189057,8035.0,3.820059339913994,United States
2197,-108.0,43.0,-109.0,43.0,-109.0,44.0,-108.0,44.0,-108.0,43.0,44.16087865829468,0.0011951527820906827,38059.0,32.66378010207111,United States
2198,-107.0,43.0,-108.0,43.0,-108.0,44.0,-107.0,44.0,-107.0,43.0,10.237122575441997,8.432377448057608e-07,0.0,21.585213460274186,United States
2201,-104.0,43.0,-105.0,43.0,-105.0,44.0,-104.0,44.0,-104.0,43.0,32.00869954501589,8.315746760147835e-05,2650.0,0.3074603842101972,United States
2202,-103.0,43.0,-104.0,43.0,-104.0,44.0,-103.0,44.0,-103.0,43.0,8.059300482273102,0.0004417443962052403,14060.0,17.191608857337382,United States
2203,-102.0,43.0,-103.0,43.0,-103.0,44.0,-102.0,44.0,-102.0,43.0,3.0138984322547913,0.0007014014921057376,22134.0,180.69849589261983,United States
2204,-101.0,43.0,-102.0,43.0,-102.0,44.0,-101.0,44.0,-101.0,43.0,3.602337216337522,2.6085303892254665e-05,0.0,667.7320318721476,United States
2205,-100.0,43.0,-101.0,43.0,-101.0,44.0,-100.0,44.0,-100.0,43.0,0.3979659018417199,5.929449151246164e-05,0.0,1517.8213548893275,United States
2206,-99.0,43.0,-100.0,43.0,-100.0,44.0,-99.0,44.0,-99.0,43.0,2.393186464905739,0.0006959399678411184,0.0,17814.682577862077,United States
2207,-98.0,43.0,-99.0,43.0,-99.0,44.0,-98.0,44.0,-98.0,43.0,1.8091109891732533,0.005777271487687411,0.0,147886.68919038246,United States
2208,-97.0,43.0,-98.0,43.0,-98.0,44.0,-97.0,44.0,-97.0,43.0,2.143322055538495,0.014774830492410471,0.0,378206.35044214077,United States
2209,-96.0,43.0,-97.0,43.0,-97.0,44.0,-96.0,44.0,-96.0,43.0,1.7418334260582924,0.024669881562188377,0.0,631500.0281233623,United States
2210,-95.0,43.0,-96.0,43.0,-96.0,44.0,-95.0,44.0,-95.0,43.0,5.084632337093353,0.029413866499532995,0.0,752936.6314486758,United States
2211,-94.0,43.0,-95.0,43.0,-95.0,44.0,-94.0,44.0,-94.0,43.0,6.033479670683542,0.030328842548138377,0.0,776358.203172478,United States
2212,-93.0,43.0,-94.0,43.0,-94.0,44.0,-93.0,44.0,-93.0,43.0,8.172250042359035,0.048901652212863855,0.0,1251785.2860321163,United States
2213,-92.0,43.0,-93.0,43.0,-93.0,44.0,-92.0,44.0,-92.0,43.0,1.8486658111214638,0.023109485889428367,0.0,591556.9943983107,United States
2214,-91.0,43.0,-92.0,43.0,-92.0,44.0,-91.0,44.0,-91.0,43.0,1.6625638430317242,0.0042353906125702214,0.0,108417.59755551339,United States
2215,-90.0,43.0,-91.0,43.0,-91.0,44.0,-90.0,44.0,-90.0,43.0,3.152852195004622,0.0010555017366416413,0.0,27018.750564051228,United States
2216,-89.0,43.0,-90.0,43.0,-90.0,44.0,-89.0,44.0,-89.0,43.0,10.692525903383892,0.0035121591577252963,0.0,89904.30705093766,United States
2217,-88.0,43.0,-89.0,43.0,-89.0,44.0,-88.0,44.0,-88.0,43.0,8.522944897413254,0.005167886239639839,0.0,132287.63573283245,United States
2218,-87.0,43.0,-88.0,43.0,-88.0,44.0,-87.0,44.0,-87.0,43.0,2.089305905004342,0.03126570044242588,968803.0,22415.89425606546,United States
2219,-86.0,43.0,-87.0,43.0,-87.0,44.0,-86.0,44.0,-86.0,43.0,47.322825590769455,0.039414400485673816,0.0,698725.5158605688,United States
2220,-85.0,43.0,-86.0,43.0,-86.0,44.0,-85.0,44.0,-85.0,43.0,5.852399890621504,0.06697728548263171,0.0,943219.9911318045,United States
2221,-84.0,43.0,-85.0,43.0,-85.0,44.0,-84.0,44.0,-84.0,43.0,10.663291811943054,0.013750115519552684,0.0,351975.67995647667,United States
2222,-83.0,43.0,-84.0,43.0,-84.0,44.0,-83.0,44.0,-83.0,43.0,11.3182432949543,0.023225605828527823,0.0,594529.4344816625,United States
2223,-82.0,43.0,-83.0,43.0,-83.0,44.0,-82.0,44.0,-82.0,43.0,5.67768377562364,0.021124423937315628,0.0,540743.3463706218,United States
2224,-81.0,43.0,-82.0,43.0,-82.0,44.0,-81.0,44.0,-81.0,43.0,2.064449029664199,0.013496161375382993,0.0,345474.9576574687,Canada
2225,-80.0,43.0,-81.0,43.0,-81.0,44.0,-80.0,44.0,-80.0,43.0,8.506905784209568,0.008927658577271345,0.0,228530.3489767756,Canada
2226,-79.0,43.0,-80.0,43.0,-80.0,44.0,-79.0,44.0,-79.0,43.0,40.006086230278015,0.1028397611108641,2293153.0,791150.1039661195,Canada
2227,-78.0,43.0,-79.0,43.0,-79.0,44.0,-78.0,44.0,-78.0,43.0,9.893532345692318,0.060609600101735016,0.0,576090.7354491771,United States
2228,-77.0,43.0,-78.0,43.0,-78.0,44.0,-77.0,44.0,-77.0,43.0,33.39025626579921,0.0368012732860943,1023573.0,120136.36836207431,United States
2229,-76.0,43.0,-77.0,43.0,-77.0,44.0,-76.0,44.0,-76.0,43.0,8.746283998092014,0.024202935824417744,752103.0,15627.634454253703,United States
2230,-75.0,43.0,-76.0,43.0,-76.0,44.0,-75.0,44.0,-75.0,43.0,5.568667749563852,0.012940888731978772,411816.0,582.769733226313,United States
2231,-74.0,43.0,-75.0,43.0,-75.0,44.0,-74.0,44.0,-74.0,43.0,37.614120046297714,0.006491083301094695,206916.0,10.4028335597729,United States
2232,-73.0,43.0,-74.0,43.0,-74.0,44.0,-73.0,44.0,-73.0,43.0,14.315567910671234,0.029768035885906083,948578.0,318.6594446788934,United States
2233,-72.0,43.0,-73.0,43.0,-73.0,44.0,-72.0,44.0,-72.0,43.0,98.79204829533896,0.008305312532520055,264733.0,25.049261326407567,United States
2234,-71.0,43.0,-72.0,43.0,-72.0,44.0,-71.0,44.0,-71.0,43.0,99.62027072906494,0.04126537843108539,1315491.0,5.921869096360753,United States
2235,-70.0,43.0,-71.0,43.0,-71.0,44.0,-70.0,44.0,-70.0,43.0,99.81288711229959,0.017866032098848895,569513.0,30.41621706014509,United States
2236,-66.0,43.0,-67.0,43.0,-67.0,44.0,-66.0,44.0,-66.0,43.0,96.70419295628867,7.682641578285866e-07,18.0,4.809653386405959,Canada
2237,-9.0,43.0,-10.0,43.0,-10.0,44.0,-9.0,44.0,-9.0,43.0,6.0626015067100525,0.002025950812138045,64559.0,20.698766874215202,Spain
2238,-8.0,43.0,-9.0,43.0,-9.0,44.0,-8.0,44.0,-8.0,43.0,36.80872718493144,0.03747597903664564,1193691.0,807.2980165069122,Spain
2239,-7.0,43.0,-8.0,43.0,-8.0,44.0,-7.0,44.0,-7.0,43.0,10.337815433740616,0.009935036241548666,312802.0,3145.0683679590597,Spain
2240,-6.0,43.0,-7.0,43.0,-7.0,44.0,-6.0,44.0,-6.0,43.0,19.040334224700928,0.005856840910690025,186665.0,35.67648486382252,Spain
2241,-5.0,43.0,-6.0,43.0,-6.0,44.0,-5.0,44.0,-5.0,43.0,19.819225619236626,0.03152051703680361,1004811.0,25.19119448139349,Spain
2242,-4.0,43.0,-5.0,43.0,-5.0,44.0,-4.0,44.0,-4.0,43.0,54.80523109436035,0.006866937710015709,218899.0,9.261954068459294,Spain
2243,-3.0,43.0,-4.0,43.0,-4.0,44.0,-3.0,44.0,-3.0,43.0,85.6981635093689,0.029586135313759084,942150.0,823.3330806767896,Spain
2244,-2.0,43.0,-3.0,43.0,-3.0,44.0,-2.0,44.0,-2.0,43.0,83.52550466855368,0.051984153327613455,1657196.0,0.0,Spain
2245,-1.0,43.0,-2.0,43.0,-2.0,44.0,-1.0,44.0,-1.0,43.0,59.34098760286967,0.03498262684309182,1079165.0,28943.57373996994,France
2246,0.0,43.0,-1.0,43.0,-1.0,44.0,0.0,44.0,0.0,43.0,33.87356499830882,0.025616646127378552,0.0,655735.3228099884,France
2247,1.0,43.0,0.0,43.0,0.0,44.0,1.0,44.0,1.0,43.0,10.587089260419209,0.05379441883918112,0.0,1377030.4054434765,France
2248,2.0,43.0,1.0,43.0,1.0,44.0,2.0,44.0,2.0,43.0,17.510255177815758,0.07925792110587207,0.0,2028845.5492251485,France
2249,3.0,43.0,2.0,43.0,2.0,44.0,3.0,44.0,3.0,43.0,18.736694753170013,0.023579488583834088,0.0,603588.1309883698,France
2250,4.0,43.0,3.0,43.0,3.0,44.0,4.0,44.0,4.0,43.0,36.30257149537404,0.03725107473254317,0.0,203899.82186115507,France
2251,5.0,43.0,4.0,43.0,4.0,44.0,5.0,44.0,5.0,43.0,54.542634884516396,0.0026677967216561225,0.0,68290.30372547156,France
2252,6.0,43.0,5.0,43.0,5.0,44.0,6.0,44.0,6.0,43.0,79.98601992925009,0.0723351845404102,2303069.0,2331.766472681734,France
2253,7.0,43.0,6.0,43.0,6.0,44.0,7.0,44.0,7.0,43.0,94.25954620043436,0.023288024216392967,741534.0,694.1982101511792,France
2254,8.0,43.0,7.0,43.0,7.0,44.0,8.0,44.0,8.0,43.0,99.03414249420166,0.008105458553397898,258001.0,314.75737267366844,France
2255,11.0,43.0,10.0,43.0,10.0,44.0,11.0,44.0,11.0,43.0,57.665338118871055,0.019898814034373834,0.0,509370.16420819575,Italy
2256,12.0,43.0,11.0,43.0,11.0,44.0,12.0,44.0,12.0,43.0,47.22377757231395,0.03874272900567489,0.0,991737.0051001252,Italy
2257,13.0,43.0,12.0,43.0,12.0,44.0,13.0,44.0,13.0,43.0,56.419336795806885,0.028742847697608112,0.0,735759.8812799052,Italy
2258,14.0,43.0,13.0,43.0,13.0,44.0,14.0,44.0,14.0,43.0,19.288657108942665,0.04639461027777753,0.0,104897.56591386521,Italy
2259,16.0,43.0,15.0,43.0,15.0,44.0,16.0,44.0,16.0,43.0,99.46549534797668,9.03371478960485e-05,0.0,2312.451776192413,Croatia
2260,17.0,43.0,16.0,43.0,16.0,44.0,17.0,44.0,17.0,43.0,96.73077464103699,0.014040931747499732,425387.0,17845.07507077653,Croatia
2261,18.0,43.0,17.0,43.0,17.0,44.0,18.0,44.0,18.0,43.0,92.59760777155557,0.014202326418855047,425959.0,21516.65526565002,Bosnia and Herzegovina
2262,19.0,43.0,18.0,43.0,18.0,44.0,19.0,44.0,19.0,43.0,67.83675154050192,0.006566924749496311,204116.0,4200.096700151947,Bosnia and Herzegovina
2263,20.0,43.0,19.0,43.0,19.0,44.0,20.0,44.0,20.0,43.0,50.27696589628855,0.008673634013377543,275228.0,1026.7092561924828,Serbia
2264,21.0,43.0,20.0,43.0,20.0,44.0,21.0,44.0,21.0,43.0,33.72463683287303,0.020355832668681073,604546.0,35633.36774552456,Serbia
2265,22.0,43.0,21.0,43.0,21.0,44.0,22.0,44.0,22.0,43.0,52.75725523630778,0.04154410410946905,1123862.0,161014.2296723117,Serbia
2266,23.0,43.0,22.0,43.0,22.0,44.0,23.0,44.0,23.0,43.0,86.10110680262247,0.010661034015054603,305057.0,27947.881700781676,Serbia
2267,24.0,43.0,23.0,43.0,23.0,44.0,24.0,44.0,24.0,43.0,38.5199377934138,0.044206050528744656,0.0,186864.72501843536,Bulgaria
2268,25.0,43.0,24.0,43.0,24.0,44.0,25.0,44.0,25.0,43.0,39.46468035380046,0.012318799026476597,0.0,315336.81716532505,Bulgaria
2269,26.0,43.0,25.0,43.0,25.0,44.0,26.0,44.0,26.0,43.0,41.75747036933899,0.013107994607377675,0.0,335538.65843795316,Bulgaria
